,Job_Link,Response
116,https://www.naukri.com/job-listings-Data-Analyst-Labelling-GlaxoSmithKline-Pharmaceuticals-Limited-Mumbai-Bengaluru-3-to-5-years-190817003869?src=jobsearchDesk&sid=1508324091777&xp=17,<Response [200]>
117,https://www.naukri.com/job-listings-Data-Analyst-CASHe-Startup-Mumbai-0-to-2-years-220917901081?src=jobsearchDesk&sid=1508324091777&xp=18,<Response [200]>
118,https://www.naukri.com/job-listings-Strategic-Data-Analyst-Nokia-Solutions-and-Networks-India-P-Ltd-Chennai-3-to-4-years-091017900832?src=jobsearchDesk&sid=1508324091777&xp=19,<Response [200]>
119,https://www.naukri.com/job-listings-Data-Analyst-Opportunity-Allegis-Services-India-Pvt-Ltd-Bengaluru-3-to-5-years-091017002043?src=jobsearchDesk&sid=1508324091777&xp=20,<Response [200]>
120,https://www.naukri.com/job-listings-Lead-Data-Analyst-Aeronube-Technology-Bangalore-AERONUBE-TECHNOLOGY-PRIVATE-LIMITED-Bengaluru-12-to-15-years-240817002196?src=jobsearchDesk&sid=1508324091777&xp=21,<Response [200]>
121,https://www.naukri.com/job-listings-Data-Analyst-SQL-and-Oracle-Database-Markit-India-Services-Private-Limited-Gurgaon-1-to-3-years-180917002494?src=jobsearchDesk&sid=1508324091777&xp=22,<Response [200]>
122,https://www.naukri.com/job-listings-Data-Analyst-Startup-Premium-Mumbai-2-to-3-years-180917900183?src=jobsearchDesk&sid=1508324091777&xp=23,<Response [200]>
123,https://www.naukri.com/job-listings-Urgent-Requirement-for-Data-Analyst-Equifax-Intelenet-Global-Services-Private-Limited-Mumbai-2-to-7-years-180917002573?src=jobsearchDesk&sid=1508324091777&xp=24,<Response [200]>
124,https://www.naukri.com/job-listings-Data-Analyst-Science-Any-excel-sql-sas-r-python-hadoop-MIS-SLA-Consultants-India-Delhi-NCR-Gurgaon-Noida-0-to-5-years-210917000353?src=jobsearchDesk&sid=1508324091777&xp=25,<Response [200]>
125,https://www.naukri.com/job-listings-Data-Analyst-Statistical-Modeling-Premium-Pune-4-to-8-years-180917900728?src=jobsearchDesk&sid=1508324091777&xp=26,<Response [200]>
126,https://www.naukri.com/job-listings-Data-Scientist-data-Analyst-R-python-Machine-Learning-Premium-Pune-6-to-9-years-180917900720?src=jobsearchDesk&sid=1508324091777&xp=27,<Response [200]>
127,https://www.naukri.com/job-listings-Data-Analyst-Larsen-Toubro-Infotech-Limited-Pune-4-to-7-years-061017900177?src=jobsearchDesk&sid=1508324091777&xp=28,<Response [200]>
128,https://www.naukri.com/job-listings-Data-Analyst-E-I-DuPont-India-Private-Limited-Hyderabad-2-to-5-years-101017900791?src=jobsearchDesk&sid=1508324091777&xp=29,<Response [200]>
129,https://www.naukri.com/job-listings-Data-Analyst-Working-from-Home-Plutonomics-Workfromhome-Homebased-4-to-9-years-210917006590?src=jobsearchDesk&sid=1508324091777&xp=30,<Response [200]>
